species,carbon,number_nzfmtb_ca,names,cs_flux,growth,theta_rank,growthability
Agrobacterium tumefaciens,Cellobiose,102.0,"DADP C10H12N5O9P2;D-Glucose 6-phosphate;Acetaldehyde;Sedoheptulose 7-phosphate;Glycerol 3-phosphate;Oxaloacetate;Glyoxylate;L-Allo-threonine;Glutaredoxin (reduced);Spermidine;3-Oxoadipyl-CoA;Adenine;Propionyladenylate;Succinic semialdehyde;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Gamma-glutamyl-gamma-butyraldehyde;Malonate semialdehyde;Gamma glutamyl beta Aminopropion aldehyde;DGDP C10H12N5O10P2;4 Fumarylacetoacetate C8H6O6;2-Demethylmenaquinol 8;Gamma glutamyl diaminopropane;Carboxyspermidine;3'-Phosphoadenylyl sulfate;FMN C17H19N4O9P;2-(alpha-Hydroxyethyl)thiamine diphosphate;Xanthosine 5'-phosphate;N2-Acetyl-L-ornithine;N-Acetyl-L-glutamate 5-semialdehyde;4-Amino-5-hydroxymethyl-2-methylpyrimidine;3-(Imidazol-4-yl)-2-oxopropyl phosphate;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;Gamma-glutamyl-gamma aminobutyric acid;N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide;Carbonic acid;Isocitrate;Glycolate C2H3O3;Propanoyl-CoA;(S)-2-Aceto-2-hydroxybutanoate;Acetoacetyl-CoA;Acetate;O-Phospho-L-serine;Reduced glutathione;Gamma glutamyl spermidine;CDP C9H12N3O11P2;D-Glucose;L-Malate;Homogentisate C8H7O4;2-Hydroxyphenylacetate;N-Acetyl-L-glutamyl 5-phosphate;5-Oxo-4,5-dihydrofuran-2-acetate;Cytidine;D-Glycerate 2-phosphate;Gamma glutamyl gamma beta Aminopropionate;Ferrocytochrome c C42H53FeN8O6S2;All trans Decaprenyl diphosphate;N-Acetyl-L-glutamate;2-Oxobutanoate;3-Phospho-D-glyceroyl phosphate;DCMP C9H12N3O7P;DUMP C9H11N2O8P;D-Ribose;Ubiquinol-8;O-Acetyl-L-serine;4-Aminobutanoate;Citrate;S-Adenosyl-L-homocysteine;Putrescine;Cis,cis-Muconate;Mucolactone;Cytosine;Menaquinol 7 C46H66O2;Catechol;4 Maleylacetoacetate C8H6O6;D-Xylulose 5-phosphate;Ubiquinone-8;2-Dehydro-3-deoxy-D-gluconate 6-phosphate;Oxidized glutathione;Cis-1,2-Dihydroxycyclohexa-3,5-diene-1-carboxylate;3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;Uracil;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Acetoacetate;Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;Menaquinone 7 C46H64O2;Reduced thioredoxin;3-Phosphohydroxypyruvate;Adenosine 3',5'-bisphosphate;6-Phospho-D-gluconate;Indolepyruvate C11H8NO3;N1-(5-Phospho-D-ribosyl)glycinamide;1 3 Diaminopropane C3H12N2;L-2-Amino-3-oxobutanoate;5,10-Methenyltetrahydrofolate;S-Ribosyl-L-homocysteine;O-Succinyl-L-homoserine;Oxidized thioredoxin",0.25,0.03700744539689444,10,1
Agrobacterium tumefaciens,Serine,82.0,"DADP C10H12N5O9P2;D-Glucose 6-phosphate;Sedoheptulose 7-phosphate;Glycerol 3-phosphate;Oxaloacetate;Glyoxylate;Reduced pyrroloquinoline-quinone;O-Phospho-4-hydroxy-L-threonine;Spermidine;Adenine;Acetyl-adenylate;Succinic semialdehyde;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Gamma-glutamyl-gamma-butyraldehyde;Gamma glutamyl beta Aminopropion aldehyde;DGDP C10H12N5O10P2;L 1 Pyrroline 3 hydroxy 5 carboxylate C5H6NO3;Gamma glutamyl diaminopropane;2-Demethylmenaquinol 8;Carboxyspermidine;FMN C17H19N4O9P;Xanthosine 5'-phosphate;N2-Acetyl-L-ornithine;Quinate;N-Acetyl-L-glutamate 5-semialdehyde;4-Amino-5-hydroxymethyl-2-methylpyrimidine;Pyrroloquinoline-quinone;3-(Imidazol-4-yl)-2-oxopropyl phosphate;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;Gamma-glutamyl-gamma aminobutyric acid;N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide;D-Serine;Carbonic acid;Glycolate C2H3O3;4-Aminobutanal;(S)-2-Aceto-2-hydroxybutanoate;4-Hydroxy-L-threonine;Acetate;Trans 4 Hydroxy L proline C5H9NO3;Gamma glutamyl spermidine;CDP C9H12N3O11P2;L-Malate;N-Acetyl-L-glutamyl 5-phosphate;Gamma glutamyl gamma beta Aminopropionate;Ferrocytochrome c C42H53FeN8O6S2;All trans Decaprenyl diphosphate;N-Acetyl-L-glutamate;L-Arogenate;2-Oxobutanoate;DCMP C9H12N3O7P;DUMP C9H11N2O8P;D-Ribose;Ubiquinol-8;O-Acetyl-L-serine;4-Aminobutanoate;S-Adenosyl-L-homocysteine;Putrescine;Aminoacetaldehyde;Menaquinol 7 C46H66O2;D-Xylulose 5-phosphate;Ubiquinone-8;Xanthine;O Acetyl L homoserine C6H11NO4;Pyridoxine 5'-phosphate;6-phospho-D-glucono-1,5-lactone;D-phenylalanine;2-Aminomalonate semialdehyde;GMP C10H12N5O8P;3-(4-Hydroxyphenyl)pyruvate;Menaquinone 7 C46H64O2;Reduced thioredoxin;Hypoxanthine;6-Phospho-D-gluconate;Indolepyruvate C11H8NO3;N1-(5-Phospho-D-ribosyl)glycinamide;1 3 Diaminopropane C3H12N2;5,10-Methenyltetrahydrofolate;S-Ribosyl-L-homocysteine;O-Succinyl-L-homoserine;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate",0.25,0.03013523779464489,11,0
Agrobacterium tumefaciens,Isoleucine,83.0,"2-Deoxy-D-ribose 1-phosphate;DADP C10H12N5O9P2;Acetaldehyde;Sedoheptulose 7-phosphate;Glycerol 3-phosphate;Glyoxylate;O-Phospho-4-hydroxy-L-threonine;Glutaredoxin (reduced);N-Carbamoyl-beta-alanine;Adenine;D-Galactose 6-phosphate;Acetyl-adenylate;Succinic semialdehyde;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;DGDP C10H12N5O10P2;2-Demethylmenaquinol 8;N4 Acetylaminobutanal C6H11NO2;2-Deoxy-D-ribose 5-phosphate;FMN C17H19N4O9P;Xanthosine 5'-phosphate;N Acetylputrescine C6H15N2O;1-Pyrroline-5-carboxylate;3-(Imidazol-4-yl)-2-oxopropyl phosphate;2-Methylbutanoyl-CoA;Adenosine 5'-phosphosulfate;N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide;Carbonic acid;1-Pyrroline-2-carboxylate;4 Acetamidobutanoate C6H10NO3;Isocitrate;Glycolate C2H3O3;4-Aminobutanal;4-Hydroxy-L-threonine;D-Galactose;Acetate;Reduced glutathione;(R)-Hydroxyoctanoyl-CoA;CDP C9H12N3O11P2;L-Malate;All trans Decaprenyl diphosphate;L-Arogenate;(S)-3-Hydroxyoctanoyl-CoA;DCMP C9H12N3O7P;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);DUMP C9H11N2O8P;D-Ribose;5,6-dihydrouracil;Ubiquinol-8;O-Acetyl-L-serine;4-Aminobutanoate;Citrate;S-Adenosyl-L-homocysteine;D-Ornithine;Putrescine;Menaquinol 7 C46H66O2;D-Xylulose 5-phosphate;Ubiquinone-8;L-Glutamate 5-phosphate;O Acetyl L homoserine C6H11NO4;Pyridoxine 5'-phosphate;Oxidized glutathione;D-phenylalanine;Uracil;Deoxyuridine;GMP C10H12N5O8P;Glutaredoxin (oxidized);(S)-3-Methyl-2-oxopentanoate;3-(4-Hydroxyphenyl)pyruvate;Menaquinone 7 C46H64O2;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);L-Glutamate 5-semialdehyde;Formaldehyde;5-Amino-2-oxopentanoate;Flavin adenine dinucleotide reduced;N1-(5-Phospho-D-ribosyl)glycinamide;5,10-Methenyltetrahydrofolate;S-Ribosyl-L-homocysteine;Trans-Oct-2-enoyl-CoA;Deoxycytidine;3-Oxooctanoyl-CoA;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate",0.25,0.04828714095965891,12,0
Agrobacterium tumefaciens,Sorbitol,87.0,"DADP C10H12N5O9P2;D-Glucose 6-phosphate;Acetyl phosphate;Sedoheptulose 7-phosphate;Glycerol 3-phosphate;Oxaloacetate;Glyoxylate;Cys Gly C5H10N2O3S;Propionyladenylate;Succinic semialdehyde;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Malonate semialdehyde;DGDP C10H12N5O10P2;2-Demethylmenaquinol 8;Gamma-L-Glutamyl-L-cysteine;FMN C17H19N4O9P;Xanthosine 5'-phosphate;Adenosine;Trans-Tetradec-2-enoyl-CoA;3-(Imidazol-4-yl)-2-oxopropyl phosphate;Adenosine 5'-phosphosulfate;N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide;D-Serine;Carbonic acid;1-Pyrroline-2-carboxylate;4 Guanidinobutanoate C5H11N3O2;Glycolate C2H3O3;Propanoyl-CoA;(S)-2-Aceto-2-hydroxybutanoate;Acetate;O-Phospho-L-serine;Reduced glutathione;CDP C9H12N3O11P2;D-Glucose;L-Malate;Cytidine;All trans Decaprenyl diphosphate;L-Arogenate;2-Oxobutanoate;3-Phospho-D-glyceroyl phosphate;DCMP C9H12N3O7P;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);DUMP C9H11N2O8P;D-Ribose;Ubiquinol-8;O-Acetyl-L-serine;4-Guanidinobutanal;4-Aminobutanoate;S-Adenosyl-L-homocysteine;D-Ornithine;Urea CH4N2O;Aminoacetaldehyde;Cytosine;Menaquinol 7 C46H66O2;Tetradecanoyl-CoA (n-C14:0CoA);D-Xylulose 5-phosphate;Ubiquinone-8;2-Oxoarginine;L-Glutamate 5-phosphate;2-Dehydro-3-deoxy-D-gluconate 6-phosphate;Beta-D-Glucose;Selenocysteine;3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;Uracil;D-Fructose;Deoxyuridine;2-Aminomalonate semialdehyde;GMP C10H12N5O8P;Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;Menaquinone 7 C46H64O2;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);L-Glutamate 5-semialdehyde;L-Cystathionine;Beta D glucose 6 phosphate C6H11O9P;3-Phosphohydroxypyruvate;6-Phospho-D-gluconate;5-Amino-2-oxopentanoate;Indolepyruvate C11H8NO3;Flavin adenine dinucleotide reduced;N1-(5-Phospho-D-ribosyl)glycinamide;5,10-Methenyltetrahydrofolate;O-Succinyl-L-homoserine;Deoxycytidine;Oxidized thioredoxin",0.25,0.03476875599538057,13,1
Agrobacterium tumefaciens,Uridine,,,0.25,0.0,14,0
Agrobacterium tumefaciens,Raffinose,99.0,"2-Deoxy-D-ribose 1-phosphate;DADP C10H12N5O9P2;D-Glucose 6-phosphate;Acetyl phosphate;Sedoheptulose 7-phosphate;Glycerol 3-phosphate;Oxaloacetate;Glyoxylate;Cys Gly C5H10N2O3S;N-Carbamoyl-beta-alanine;Propionyladenylate;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;DGDP C10H12N5O10P2;Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain);2-Demethylmenaquinol 8;Gamma-L-Glutamyl-L-cysteine;FMN C17H19N4O9P;5-Methylcytosine;Xanthosine 5'-phosphate;4-Amino-5-hydroxymethyl-2-methylpyrimidine;Adenosine;Trans-Tetradec-2-enoyl-CoA;3-(Imidazol-4-yl)-2-oxopropyl phosphate;Adenosine 5'-phosphosulfate;N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide;D-Serine;Carbonic acid;1-Pyrroline-2-carboxylate;Glycolate C2H3O3;Propanoyl-CoA;(S)-2-Aceto-2-hydroxybutanoate;D-Lactate;Acetate;O-Phospho-L-serine;Deoxyinosine;Reduced glutathione;CDP C9H12N3O11P2;L-Malate;1,6-anhydrous-N-Acetylmuramate;Cytidine;D-Glycerate 2-phosphate;All trans Decaprenyl diphosphate;L-Arogenate;L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate;2-Oxobutanoate;3-Phospho-D-glyceroyl phosphate;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);D-Ribose;5,6-dihydrouracil;Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain);Ubiquinol-8;O-Acetyl-L-serine;DITP(4-);S-Adenosyl-L-homocysteine;D-Ornithine;DIMP C10H12N4O7P;Aminoacetaldehyde;Cytosine;Menaquinol 7 C46H66O2;Thymidine C10H14N2O5;Tetradecanoyl-CoA (n-C14:0CoA);D-Xylulose 5-phosphate;Ubiquinone-8;L-Glutamate 5-phosphate;N-acetylmuramate 6-phosphate;Thymine C5H6N2O2;2-Dehydro-3-deoxy-D-gluconate 6-phosphate;Beta-D-Glucose;N-Acetyl-D-glucosamine;Two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain);3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;Uracil;2-Aminomalonate semialdehyde;Inosine;GMP C10H12N5O8P;Two linked disacharide tripeptide murein units (uncrosslinked, middle of chain);Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain);Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;Menaquinone 7 C46H64O2;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);L-Glutamate 5-semialdehyde;L-Cystathionine;Beta D glucose 6 phosphate C6H11O9P;Hypoxanthine;1,6-anhydrous-N-Acetylmuramyl-tripeptide;3-Phosphohydroxypyruvate;6-Phospho-D-gluconate;N-Acetyl-D-glucosamine 6-phosphate;Two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain);5-Amino-2-oxopentanoate;Indolepyruvate C11H8NO3;N1-(5-Phospho-D-ribosyl)glycinamide;5,10-Methenyltetrahydrofolate;O-Succinyl-L-homoserine;Oxidized thioredoxin;N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide",0.25,0.025112449244121662,15,0
Alcaligenes faecalis,Succinate,56.0,"Xanthosine 5'-phosphate;N-Acetyl-L-glutamate;L-Arogenate;2-Oxobutanoate;DADP C10H12N5O9P2;N-Acetyl-L-glutamate 5-semialdehyde;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);1-Pyrroline-5-carboxylate;D-Ribose;Trans-Tetradec-2-enoyl-CoA;Glyoxylate;Glycolaldehyde;Uracil;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;L-Allo-threonine;DUDP C9H11N2O11P2;Propionate (n-C3:0);Glycolate C2H3O3;Adenine;S-Adenosyl-L-homocysteine;Propionyladenylate;D-Galactose 6-phosphate;Propanoyl-CoA;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);Acetyl-adenylate;L-Glutamate 5-semialdehyde;3-Phosphohydroxypyruvate;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Cytosine;(S)-3-Hydroxybutanoyl-CoA;Reduced FMN;DGDP C10H12N5O10P2;D-Galactose;Acetoacetyl-CoA;O-Phospho-L-serine;Menaquinone 8;Tetradecanoyl-CoA (n-C14:0CoA);Beta-Alanine;2-Demethylmenaquinol 8;N1-(5-Phospho-D-ribosyl)glycinamide;L-2-Amino-3-oxobutanoate;5,10-Methenyltetrahydrofolate;5-amino-1-(5-phospho-D-ribosyl)imidazole;Hydroxypyruvate;S-Ribosyl-L-homocysteine;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;N-Acetyl-L-glutamyl 5-phosphate;2-Hydroxy-3-oxopropanoate;Cis-Aconitate;Oxidized thioredoxin;Cytidine;Fe(III)dicitrate;Ferrocytochrome c C42H53FeN8O6S2;Alpha-D-Ribose 1-phosphate",0.25,0.028216454264707726,0,1
Alcaligenes faecalis,Alanine,63.0,"Xanthosine 5'-phosphate;N-Acetyl-L-glutamate;L-Arogenate;N2-Acetyl-L-ornithine;2-Oxobutanoate;DADP C10H12N5O9P2;N-Acetyl-L-glutamate 5-semialdehyde;4-Amino-5-hydroxymethyl-2-methylpyrimidine;Choline C5H14NO;Acetaldehyde;Adenosine;Acetyl phosphate;Sedoheptulose 7-phosphate;Palmitoyl-CoA (n-C16:0CoA);Glyoxylate;2-Oxo-3-hydroxy-4-phosphobutanoate;Ubiquinol-8;Glycolaldehyde;Uracil;O-Phospho-4-hydroxy-L-threonine;Ferricytochrome c C42H52FeN8O6S2;Formamide;Inosine;Citrate;Isocitrate;DUDP C9H11N2O11P2;Glycolate C2H3O3;4-Imidazolone-5-propanoate;S-Adenosyl-L-homocysteine;4-Phospho-D-erythronate;D-Galactose 6-phosphate;Trans-Hexadec-2-enoyl-CoA;Reduced thioredoxin;3-Phosphohydroxypyruvate;Hypoxanthine;Adenosine 3',5'-bisphosphate;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Cytosine;Fe(III)dicitrate;Reduced FMN;DGDP C10H12N5O10P2;D-Galactose;O-Phospho-L-serine;Menaquinone 8;Beta-Alanine;Urocanate C6H5N2O2;2-Demethylmenaquinol 8;N1-(5-Phospho-D-ribosyl)glycinamide;Ubiquinone-8;5,10-Methenyltetrahydrofolate;5-amino-1-(5-phospho-D-ribosyl)imidazole;N-Formimidoyl-L-glutamate;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;N-Acetyl-L-glutamyl 5-phosphate;Xanthine;3'-Phosphoadenylyl sulfate;Cis-Aconitate;Oxidized thioredoxin;Pyridoxine 5'-phosphate;Cytidine;2-(alpha-Hydroxyethyl)thiamine diphosphate;Ferrocytochrome c C42H53FeN8O6S2;Alpha-D-Ribose 1-phosphate",0.25,0.03554586857614615,1,1
Alcaligenes faecalis,Glutamine,51.0,"Xanthosine 5'-phosphate;N-Acetyl-L-glutamate;L-Arogenate;N2-Acetyl-L-ornithine;2-Oxobutanoate;DADP C10H12N5O9P2;N-Acetyl-L-glutamate 5-semialdehyde;Hexanoyl-CoA (n-C6:0CoA);Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);Adenosine;Acetyl phosphate;D-phenylalanine;3 Oxopentanoyl CoA;Glycolaldehyde;Uracil;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;2-Aminomalonate semialdehyde;Glutaredoxin (oxidized);Glutaredoxin (reduced);D-Serine;3-Hydroxypentoyl-CoA;DUDP C9H11N2O11P2;Glycolate C2H3O3;S-Adenosyl-L-homocysteine;D-Galactose 6-phosphate;Propanoyl-CoA;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Cytosine;DGDP C10H12N5O10P2;D-Galactose;Menaquinone 8;3-Ocopentanoyl-CoA;Beta-Alanine;2-Demethylmenaquinol 8;N1-(5-Phospho-D-ribosyl)glycinamide;Trans-Hex-2-enoyl-CoA;5,10-Methenyltetrahydrofolate;Reduced glutathione;5-amino-1-(5-phospho-D-ribosyl)imidazole;Hydroxypyruvate;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;N-Acetyl-L-glutamyl 5-phosphate;2-Hydroxy-3-oxopropanoate;Oxidized thioredoxin;Oxidized glutathione;Cytidine;Ferrocytochrome c C42H53FeN8O6S2;Alpha-D-Ribose 1-phosphate",0.25,0.03361588729818617,2,1
Alcaligenes faecalis,Proline,43.0,"Xanthosine 5'-phosphate;L-Arogenate;2-Oxobutanoate;DADP C10H12N5O9P2;Hexanoyl-CoA (n-C6:0CoA);1-Pyrroline-5-carboxylate;Adenosine;Acetyl phosphate;D-phenylalanine;Glycolaldehyde;Ferricytochrome c C42H52FeN8O6S2;Glutaredoxin (oxidized);Glutaredoxin (reduced);L-Allo-threonine;DUDP C9H11N2O11P2;Propionate (n-C3:0);Glycolate C2H3O3;S-Adenosyl-L-homocysteine;Propionyladenylate;D-Galactose 6-phosphate;Propanoyl-CoA;Reduced thioredoxin;Adenosine 3',5'-bisphosphate;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;DGDP C10H12N5O10P2;D-Galactose;Menaquinone 8;Beta-Alanine;2-Demethylmenaquinol 8;N1-(5-Phospho-D-ribosyl)glycinamide;Trans-Hex-2-enoyl-CoA;L-2-Amino-3-oxobutanoate;5,10-Methenyltetrahydrofolate;Reduced glutathione;5-amino-1-(5-phospho-D-ribosyl)imidazole;CDP C9H12N3O11P2;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;3'-Phosphoadenylyl sulfate;2-Hydroxy-3-oxopropanoate;Oxidized thioredoxin;Hydroxypyruvate;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",0.25,0.04267024902073252,3,1
Alcaligenes faecalis,Acetate,53.0,"Xanthosine 5'-phosphate;2-Deoxy-D-ribose 1-phosphate;N-Acetyl-L-glutamate;L-Arogenate;2-Oxobutanoate;DADP C10H12N5O9P2;DCDP C9H12N3O10P2;N-Acetyl-L-glutamate 5-semialdehyde;1-Pyrroline-5-carboxylate;Adenosine;Acetyl phosphate;D-phenylalanine;DITP(4-);Glycolaldehyde;Uracil;Ferricytochrome c C42H52FeN8O6S2;Deoxyuridine;Inosine;Glutaredoxin (oxidized);Glutaredoxin (reduced);Glycolate C2H3O3;S-Adenosyl-L-homocysteine;D-Galactose 6-phosphate;Reduced thioredoxin;L-Glutamate 5-semialdehyde;DIMP C10H12N4O7P;3-Phosphohydroxypyruvate;Hypoxanthine;Adenosine 3',5'-bisphosphate;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Cytosine;DGDP C10H12N5O10P2;D-Galactose;O-Phospho-L-serine;Menaquinone 8;Deoxyinosine;Beta-Alanine;N1-(5-Phospho-D-ribosyl)glycinamide;5,10-Methenyltetrahydrofolate;Reduced glutathione;5-amino-1-(5-phospho-D-ribosyl)imidazole;CDP C9H12N3O11P2;Hydroxypyruvate;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;N-Acetyl-L-glutamyl 5-phosphate;Xanthine;3'-Phosphoadenylyl sulfate;Cis-Aconitate;Oxidized thioredoxin;Oxidized glutathione;Cytidine;Ferrocytochrome c C42H53FeN8O6S2;Alpha-D-Ribose 1-phosphate",0.25,0.027736143686522965,4,1
Alcaligenes faecalis,Mannitol,70.0,"Xanthosine 5'-phosphate;2-Deoxy-D-ribose 1-phosphate;N-Acetyl-L-glutamate;L-Arogenate;2-Oxobutanoate;DADP C10H12N5O9P2;N-Formyl-L-glutamate;N-Acetyl-L-glutamate 5-semialdehyde;DCDP C9H12N3O10P2;DCMP C9H12N3O7P;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);1-Pyrroline-5-carboxylate;Adenosine;Pyrroloquinoline-quinone;(R)-3-Hydroxybutanoate;Acetyl phosphate;D-Ribose;Palmitoyl-CoA (n-C16:0CoA);Glycerol 3-phosphate;Reduced pyrroloquinoline-quinone;Deoxyadenosine;Glycolaldehyde;Uracil;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;Deoxyuridine;Inosine;Glutaredoxin (oxidized);Acetoacetate;Glutaredoxin (reduced);Citrate;Glycolate C2H3O3;DAMP C10H12N5O6P;Adenine;S-Adenosyl-L-homocysteine;D-Galactose 6-phosphate;Trans-Hexadec-2-enoyl-CoA;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);Acetyl-adenylate;L-Glutamate 5-semialdehyde;Hypoxanthine;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Cytosine;(S)-3-Hydroxybutanoyl-CoA;DGDP C10H12N5O10P2;D-Galactose;Acetoacetyl-CoA;(R)-3-Hydroxybutyryl-CoA;Menaquinone 8;Deoxyinosine;Beta-Alanine;2-Demethylmenaquinol 8;Oxidized glutathione;L-2-Amino-3-oxobutanoate;Ferrypyoverdine  P putida KT2440 specific;Reduced glutathione;5-amino-1-(5-phospho-D-ribosyl)imidazole;CDP C9H12N3O11P2;S-Ribosyl-L-homocysteine;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;Pyoverdine  P putida specific;N-Acetyl-L-glutamyl 5-phosphate;Xanthine;Cis-Aconitate;Oxidized thioredoxin;Ethanol;Cytidine;Ferrocytochrome c C42H53FeN8O6S2;Alpha-D-Ribose 1-phosphate",0.25,0.032014314788371766,5,0
Alcaligenes faecalis,Citrate,56.0,"Xanthosine 5'-phosphate;N-Acetyl-L-glutamate;L-Arogenate;N2-Acetyl-L-ornithine;2-Oxobutanoate;DADP C10H12N5O9P2;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;N-Acetyl-L-glutamate 5-semialdehyde;Selenocysteine;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);1-Pyrroline-5-carboxylate;DGMP C10H12N5O7P;D-Ribose;(R)-3-Hydroxybutanoate;Acetyl phosphate;Glycerol 3-phosphate;Glycolaldehyde;Uracil;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;Glutaredoxin (oxidized);Acetoacetate;Glutaredoxin (reduced);DUDP C9H11N2O11P2;Glycolate C2H3O3;Adenine;S-Adenosyl-L-homocysteine;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);Acetyl-adenylate;L-Glutamate 5-semialdehyde;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Cytosine;(S)-3-Hydroxybutanoyl-CoA;DGDP C10H12N5O10P2;Acetoacetyl-CoA;(R)-3-Hydroxybutyryl-CoA;Menaquinone 8;Beta-Alanine;2-Demethylmenaquinol 8;N1-(5-Phospho-D-ribosyl)glycinamide;L-2-Amino-3-oxobutanoate;5,10-Methenyltetrahydrofolate;Reduced glutathione;5-amino-1-(5-phospho-D-ribosyl)imidazole;CDP C9H12N3O11P2;S-Ribosyl-L-homocysteine;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;N-Acetyl-L-glutamyl 5-phosphate;Cis-Aconitate;Oxidized thioredoxin;Oxidized glutathione;Cytidine;Ferrocytochrome c C42H53FeN8O6S2;Alpha-D-Ribose 1-phosphate",0.25,0.025975686691043567,6,1
